2.000000000000000355e+01,6.391786158607463963e-02,-6.920000000001891749e+00,1.278357231721493070e+00
1.819497798079331119e+01,6.391786158607463963e-02,-5.114977980795202939e+00,1.162984084138022789e+00
1.655286118607767065e+01,6.391786158607463963e-02,-3.472861186079562401e+00,1.058023490145219903e+00
1.505894723999057838e+01,6.391786158607463963e-02,-1.978947239992471907e+00,9.625357053177184818e-01
1.369986067227784510e+01,6.391786158607463963e-02,-6.198606722797350699e-01,8.756657981991627926e-01
1.246343316360158049e+01,6.458927022119215211e-02,-1.623433163603024809e+00,8.050040524876302950e-01
1.133859459884099152e+01,6.458927022119215211e-02,-4.985945988424376196e-01,7.323515504730906400e-01
1.031527395295269400e+01,6.526773149455697420e-02,-9.352739529538496299e-01,6.732545306541137808e-01
9.384309121991256220e+00,6.526773149455697420e-02,-4.309121992413622593e-03,6.124925680360470137e-01
8.537364891979434489e+00,6.595331948878241368e-02,-2.773648919803690660e-01,5.630675543130340133e-01
7.766858311178182817e+00,6.664610906466333917e-02,-4.268583111789325812e-01,5.176308860965680436e-01
7.065890797591430683e+00,6.734617586935048861e-02,-4.858907975920274680e-01,4.758607243282176880e-01
6.428186373843311152e+00,6.805359634461048690e-02,-4.681863738437854749e-01,4.374612007134581204e-01
5.848035476425731183e+00,6.876844773517273857e-02,-4.080354764261002742e-01,4.021603220140189117e-01
5.320243836223214728e+00,6.949080809716395857e-02,-3.202438362234971692e-01,3.697080434531068160e-01
4.840085972626638089e+00,7.022075630663118795e-02,-2.000859726268515715e-01,3.398744975869591456e-01
4.403262884854414416e+00,7.095837206815450160e-02,-6.326288485456643684e-02,3.124483660973949029e-01
4.005863561678524754e+00,7.245692926066488182e-02,-1.658635616785772982e-01,2.902525727164159131e-01
3.644329964940152600e+00,7.321803432226328678e-02,-4.329964940168906651e-03,2.668306764546406473e-01
3.315425173341566278e+00,7.476431291853261052e-02,-1.542517334151227715e-02,2.478754851176890872e-01
3.016204401295883297e+00,7.634324709644119134e-02,3.795598704229519171e-03,2.302668379015050948e-01
2.743988633357523632e+00,7.877439015668838418e-02,-6.398863335734716884e-02,2.161560311896237319e-01
2.496340638174364024e+00,8.043801243992708405e-02,3.659361825846474403e-03,2.008006793077650176e-01
2.271043147207103985e+00,8.299955289256681634e-02,-1.104314720684129725e-02,1.884955658179174320e-01
2.066079002843240087e+00,8.564266534445763579e-02,-6.079002842938052709e-03,1.769445126157143389e-01
1.879613098165608065e+00,8.836994744774864796e-02,3.869018346875918724e-04,1.661013107069947980e-01
1.709975946676697056e+00,9.214189914207536469e-02,-2.997594667643355137e-02,1.575604312140590491e-01
1.555648734873435135e+00,9.507614869494371290e-02,4.351265126807390970e-03,1.479050904339277994e-01
1.415249723843556406e+00,9.913434551996729016e-02,4.750276156666899396e-03,1.402998551205454081e-01
1.287521878132866338e+00,1.033657609881173806e-01,-7.521878132667580985e-03,1.330856787220538462e-01
1.171321611120857753e+00,1.077777887029130327e-01,8.678388879324927530e-03,1.262424531065394762e-01
1.065608546138567814e+00,1.135585849195152042e-01,-5.608546138400782866e-03,1.210089985776376942e-01
9.694362016568207618e-01,1.184056795389363537e-01,-9.436201656669140903e-03,1.147867522268211926e-01
8.819435171464879986e-01,1.234596658369238598e-01,-1.943517146351325664e-03,1.088844519139467309e-01
8.023471437391879180e-01,1.300815791064597882e-01,-2.347143739061863243e-03,1.043705834491512330e-01
7.299344306643466007e-01,1.370586669591439821e-01,-9.934430664234383812e-03,1.000438400344370593e-01
6.640570446680345018e-01,1.444099796270438274e-01,-4.057044667931108961e-03,9.589646429170579911e-02
6.041251652862784649e-01,1.521555891252005521e-01,-4.125165286183118951e-03,9.192102042949286400e-02
5.496022040013479604e-01,1.603166440562343864e-01,-9.602204001264880162e-03,8.811038091140602213e-02
5.000000000000000000e-01,1.671595431937974441e-01,-9.947598300641402602e-14,8.357977159689872204e-02
